VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,pickup_longitude,pickup_latitude,RatecodeID,store_and_fwd_flag,dropoff_longitude,dropoff_latitude,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount
1,1/1/2016 0:01,1/1/2016 0:06,1,0.7,-73.99783325,40.74491501,1,N,-73.99201202,40.7385025,1,5.5,0.5,0.5,1.2,0,0.3,8
1,1/1/2016 0:01,1/1/2016 0:08,1,0.9,-73.95558929,40.76404953,1,N,-73.96797943,40.76241302,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/1/2016 0:01,1/1/2016 0:45,1,7.8,-73.98835754,40.72014236,1,N,-73.96884918,40.79058075,1,32.5,0.5,0.5,6.76,0,0.3,40.56
1,1/1/2016 0:01,1/1/2016 0:06,1,1.2,-73.99267578,40.72039032,1,N,-74.00337219,40.70816803,1,6,0.5,0.5,1.45,0,0.3,8.75
1,1/1/2016 0:01,1/1/2016 0:20,2,6.2,-74.01483917,40.71460724,1,N,-73.98752594,40.74550247,1,21,0.5,0.5,5.55,0,0.3,27.85
1,1/1/2016 0:01,1/1/2016 0:17,1,4,-73.94416809,40.78807449,1,N,-73.98552704,40.74725723,1,14.5,0.5,0.5,1,0,0.3,16.8
1,1/1/2016 0:01,1/1/2016 0:12,1,3.3,-73.97856903,40.7295723,1,N,-73.95544434,40.76834869,2,12.5,0.5,0.5,0,0,0.3,13.8
2,1/1/2016 0:01,1/1/2016 0:05,1,0.71,-73.99903107,40.7342186,1,N,-73.9992218,40.72902679,2,5,0.5,0.5,0,0,0.3,6.3
1,1/1/2016 0:01,1/1/2016 0:16,1,5.7,-73.95992279,40.77350235,1,N,-73.88846588,40.81656265,2,18.5,0.5,0.5,0,0,0.3,19.8
1,1/1/2016 0:01,1/1/2016 0:24,2,3.6,-73.99394226,40.75671387,1,N,-74.00363159,40.75147247,2,16,0.5,0.5,0,0,0.3,17.3
1,1/1/2016 0:01,1/1/2016 0:07,1,0.9,-74.00257874,40.73963928,1,N,-74.00219727,40.74522018,2,6,0.5,0.5,0,0,0.3,7.3
1,1/1/2016 0:01,1/1/2016 0:34,3,9.6,-73.99676514,40.74243927,1,N,-73.94156647,40.85139084,1,32,0.5,0.5,5,0,0.3,38.3
2,1/1/2016 0:01,1/1/2016 0:08,1,1.33,-73.97644806,40.75837708,1,N,-73.9764328,40.74510574,2,7,0.5,0.5,0,0,0.3,8.3
2,1/1/2016 0:01,1/1/2016 0:08,1,1.18,-74.00428009,40.72182083,1,N,-73.99907684,40.73403168,2,6.5,0.5,0.5,0,0,0.3,7.8
1,1/1/2016 0:01,1/1/2016 0:16,1,6.9,-73.97149658,40.75601196,1,N,-74.01550293,40.71789551,1,21.5,0.5,0.5,4.56,0,0.3,27.36
2,1/29/2016 9:18,1/29/2016 9:28,1,1.78,-73.94954681,40.77176285,1,N,-73.96369934,40.75725174,1,9,0,0.5,2.45,0,0.3,12.25
1,1/29/2016 9:18,1/29/2016 10:20,1,7.5,-73.97399902,40.7429924,1,N,-73.95480347,40.6925621,2,41,0,0.5,0,0,0.3,41.8
1,1/29/2016 9:18,1/29/2016 9:29,1,1.4,-73.98726654,40.74432373,1,N,-73.97976685,40.76055527,1,9,0,0.5,1,0,0.3,10.8
1,1/29/2016 9:18,1/29/2016 9:21,1,0.5,-73.94271088,40.79436111,1,N,-73.93535614,40.79618835,2,4.5,0,0.5,0,0,0.3,5.3
1,1/29/2016 9:18,1/29/2016 9:30,1,1,-74.0087738,40.71389008,1,N,-73.99676514,40.72399521,1,9,0,0.5,1,0,0.3,10.8
1,1/29/2016 9:18,1/29/2016 9:23,1,0.6,-73.99771118,40.72400284,1,N,-74.00527191,40.71913147,1,5,0,0.5,1,0,0.3,6.8
1,1/29/2016 9:18,1/29/2016 9:39,1,2.7,-73.96520996,40.79120636,1,N,-73.97584534,40.76013565,1,15,0,0.5,3.15,0,0.3,18.95
1,1/29/2016 9:18,1/29/2016 9:33,1,2.6,-73.98202515,40.7724762,1,N,-73.95494843,40.78335953,2,12.5,0,0.5,0,0,0.3,13.3
1,1/29/2016 9:18,1/29/2016 9:27,1,1.2,-73.99658966,40.7428093,1,N,-73.98961639,40.75741577,2,8,0,0.5,0,0,0.3,8.8
2,1/29/2016 9:18,1/29/2016 9:28,5,1.23,-74.01598358,40.71509171,1,N,-74.00107574,40.72101212,1,8,0,0.5,1.76,0,0.3,10.56
2,1/29/2016 9:18,1/29/2016 9:23,1,0.69,-73.97512054,40.7522583,1,N,-73.98383331,40.74715042,2,5,0,0.5,0,0,0.3,5.8
2,1/29/2016 9:18,1/29/2016 9:27,1,1.61,-73.95571899,40.76820374,1,N,-73.97206116,40.78177261,1,8,0,0.5,1.76,0,0.3,10.56
2,1/29/2016 9:18,1/29/2016 9:19,1,0.29,-73.97188568,40.78183365,1,N,-73.96938324,40.78534698,1,3.5,0,0.5,1.29,0,0.3,5.59
2,1/29/2016 9:18,1/29/2016 9:54,1,4.89,-74.00592804,40.74522018,1,N,-73.96426392,40.80737686,1,24.5,0,0.5,1.1,0,0.3,26.4
2,1/29/2016 9:18,1/29/2016 9:40,2,7.33,-73.99788666,40.68285751,1,N,-73.97223663,40.74979782,1,23.5,0,0.5,6.08,0,0.3,30.38
1,1/29/2016 9:18,1/29/2016 9:25,1,0.9,-73.9962616,40.73803711,1,N,-73.99027252,40.73168182,1,6,0,0.5,1,0,0.3,7.8
1,1/29/2016 9:18,1/29/2016 9:28,1,0.8,-73.99120331,40.74973679,1,N,-73.98949432,40.73994827,2,7.5,0,0.5,0,0,0.3,8.3
1,1/29/2016 9:18,1/29/2016 9:28,1,1.2,-73.95786285,40.7653656,1,N,-73.97076416,40.75789261,2,8,0,0.5,0,0,0.3,8.8
1,1/29/2016 9:18,1/29/2016 9:25,1,0.9,0,0,1,N,0,0,1,6.5,0,0.5,1.45,0,0.3,8.75
2,1/29/2016 9:18,1/29/2016 9:27,1,2.6,-74.01063538,40.71743774,1,N,-74.00794983,40.75130081,1,10.5,0,0.5,2,0,0.3,13.3
2,1/29/2016 9:18,1/29/2016 9:29,6,1.1,-73.96724701,40.76068878,1,N,-73.98075104,40.76766586,2,8,0,0.5,0,0,0.3,8.8
2,1/29/2016 9:18,1/29/2016 9:32,1,2.96,-73.97779846,40.73419189,1,N,-74.00101471,40.72420883,1,13,0,0.5,2,0,0.3,15.8
2,1/29/2016 9:18,1/29/2016 9:35,5,1.4,-73.97921753,40.78488159,1,N,-73.98188782,40.76570892,1,11.5,0,0.5,2,0,0.3,14.3
1,1/29/2016 9:18,1/29/2016 9:33,1,1.5,-73.98064423,40.782444,1,N,-73.98381042,40.76136017,1,10.5,0,0.5,2.5,0,0.3,13.8
1,1/29/2016 9:18,1/29/2016 9:23,1,0.6,-73.98426056,40.75483322,1,N,-73.9769516,40.75853348,1,5.5,0,0.5,1.25,0,0.3,7.55
1,1/29/2016 9:18,1/29/2016 9:32,1,1.8,-73.99336243,40.74690247,1,N,-73.98306274,40.76579285,1,10.5,0,0.5,2.8,0,0.3,14.1
2,1/29/2016 9:18,1/29/2016 9:44,1,2.96,-73.9622345,40.77607727,1,N,-73.98980713,40.74118042,1,17.5,0,0.5,2,0,0.3,20.3
2,1/29/2016 9:18,1/29/2016 9:23,5,0.89,-73.93569946,40.76107025,1,N,-73.93774414,40.75367355,1,5.5,0,0.5,1.26,0,0.3,7.56
2,1/29/2016 9:18,1/29/2016 9:19,6,0.27,-73.97733307,40.75014114,1,N,-73.98046112,40.74761963,2,3,0,0.5,0,0,0.3,3.8
2,1/29/2016 9:18,1/29/2016 9:32,2,2.01,-73.96103668,40.79672623,1,N,-73.95339966,40.77848053,1,10.5,0,0.5,1.11,0,0.3,12.41
2,1/29/2016 9:18,1/29/2016 9:21,2,0.69,-73.96102142,40.76947021,1,N,-73.96350861,40.77423096,1,4.5,0,0.5,0,0,0.3,5.3
2,1/29/2016 9:18,1/29/2016 9:22,1,0.78,-73.98825836,40.75381088,1,N,-73.98554993,40.7470932,2,4.5,0,0.5,0,0,0.3,5.3
2,1/29/2016 9:18,1/29/2016 9:35,1,3.92,-73.99602509,40.68672943,1,N,-74.01582336,40.71446991,2,15.5,0,0.5,0,0,0.3,16.3
2,1/29/2016 9:18,1/29/2016 9:29,1,1.61,-73.99082947,40.75052643,1,N,-73.98933411,40.73408127,1,9,0,0.5,1.96,0,0.3,11.76
1,1/29/2016 9:18,1/29/2016 9:40,1,4.7,-73.98930359,40.74047852,1,N,-74.00837708,40.71102905,1,19,0,0.5,3.95,0,0.3,23.75
1,1/29/2016 9:18,1/29/2016 9:29,1,2.5,-73.96990967,40.78459167,1,N,-73.94350433,40.80160522,2,10.5,0,0.5,0,0,0.3,11.3
2,1/29/2016 9:18,1/29/2016 9:26,2,1.07,-73.96685028,40.76163864,1,N,-73.95349121,40.76723862,2,6.5,0,0.5,0,0,0.3,7.3
2,1/29/2016 9:18,1/29/2016 9:33,6,5.41,-73.98110962,40.77938843,1,N,-73.9400177,40.8412323,1,18,0,0.5,4.7,0,0.3,23.5
2,1/29/2016 9:18,1/29/2016 9:29,6,1.48,-73.98545074,40.74451065,1,N,-73.97112274,40.75926971,1,8.5,0,0.5,1,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:29,5,2.06,-73.96494293,40.79513168,1,N,-73.93946075,40.80463028,2,9.5,0,0.5,0,0,0.3,10.3
1,1/29/2016 9:18,1/29/2016 9:29,1,0.9,-73.96777344,40.75600815,1,N,-73.97921753,40.75299072,1,8,0,0.5,1.75,0,0.3,10.55
1,1/29/2016 9:18,1/29/2016 9:31,1,1.5,-73.99271393,40.75522232,1,N,-73.99132538,40.73880768,1,10,0,0.5,1,0,0.3,11.8
1,1/29/2016 9:18,1/29/2016 9:28,1,1.3,-73.95632935,40.77143478,1,N,-73.97023773,40.75920105,2,8.5,0,0.5,0,0,0.3,9.3
2,1/29/2016 9:18,1/29/2016 9:25,1,0.52,-73.96843719,40.79944611,1,N,-73.96643829,40.79439545,1,6,0,0.5,1,0,0.3,7.8
2,1/29/2016 9:18,1/29/2016 9:36,2,2.36,-73.96105194,40.76081085,1,N,-73.98296356,40.74802017,1,13.5,0,0.5,2.86,0,0.3,17.16
2,1/29/2016 9:18,1/29/2016 9:25,1,4.48,-73.97190094,40.79478073,1,N,-73.9387207,40.84856033,1,13.5,0,0.5,2,0,0.3,16.3
2,1/29/2016 9:18,1/29/2016 9:22,5,0.32,-73.95822906,40.77873993,1,N,-73.96115875,40.77465057,1,4,0,0.5,0.96,0,0.3,5.76
1,1/29/2016 9:18,1/29/2016 9:49,1,8.6,-73.94605255,40.79247284,1,N,-73.99317169,40.71976471,1,28,0,0.5,5.75,0,0.3,34.55
1,1/29/2016 9:18,1/29/2016 9:27,1,1.9,-73.9560318,40.78109741,1,N,-73.93888855,40.80495834,1,9,0,0.5,1.96,0,0.3,11.76
1,1/29/2016 9:18,1/29/2016 9:32,2,1.1,-73.98194122,40.75214386,1,N,-73.9728241,40.75810623,1,9.5,0,0.5,2.05,0,0.3,12.35
2,1/29/2016 9:18,1/29/2016 9:48,5,3.32,-73.9536438,40.76662064,1,N,-73.99324036,40.74729156,1,19,0,0.5,1,0,0.3,20.8
2,1/29/2016 9:18,1/29/2016 9:27,1,0.6,-73.99176025,40.7492485,1,N,-73.98931122,40.74381256,1,7,0,0.5,1.56,0,0.3,9.36
2,1/29/2016 9:18,1/29/2016 9:23,1,0.81,-73.97254944,40.746521,1,N,-73.96790314,40.75553131,1,5.5,0,0.5,1.58,0,0.3,7.88
2,1/29/2016 9:18,1/29/2016 9:27,5,0.79,-73.98988342,40.73525238,1,N,-73.98124695,40.73636627,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:29,1,0.51,-73.97547913,40.74981308,1,N,-73.97008514,40.7560997,1,7.5,0,0.5,0,0,0.3,8.3
1,1/29/2016 9:18,1/29/2016 9:59,1,4.6,-73.99557495,40.75481796,1,N,-73.94874573,40.77069855,1,26.5,0,0.5,5.45,0,0.3,32.75
1,1/29/2016 9:18,1/29/2016 9:18,1,0,-73.94992828,40.77203751,1,N,-73.94992065,40.77203369,3,2.5,0,0.5,0,0,0.3,3.3
1,1/29/2016 9:18,1/29/2016 9:32,1,1.2,-73.98451996,40.74574661,1,N,-73.97261047,40.76155853,1,9.5,0,0.5,2.05,0,0.3,12.35
2,1/29/2016 9:18,1/29/2016 9:27,1,0.77,-73.97462463,40.75106049,1,N,-73.98721313,40.75628662,1,7,0,0.5,1.56,0,0.3,9.36
2,1/29/2016 9:18,1/29/2016 9:32,5,1.43,-73.98094177,40.74437332,1,N,-73.98134613,40.75947571,1,10.5,0,0.5,2.26,0,0.3,13.56
2,1/29/2016 9:18,1/29/2016 9:21,2,0.34,-73.95726013,40.77048874,1,N,-73.96286011,40.76816177,2,3.5,0,0.5,0,0,0.3,4.3
2,1/29/2016 9:18,1/29/2016 9:41,1,3.49,-74.01615143,40.70991135,1,N,-73.99156189,40.73992157,1,17,0,0.5,1,0,0.3,18.8
2,1/29/2016 9:18,1/29/2016 9:42,1,1.77,-73.99031067,40.75093842,1,N,-73.97059631,40.75608063,1,15,0,0.5,3.16,0,0.3,18.96
2,1/29/2016 9:18,1/29/2016 9:48,1,4.65,-74.00508881,40.73099899,1,N,-73.96195984,40.7732811,2,21,0,0.5,0,0,0.3,21.8
1,1/29/2016 9:18,1/29/2016 9:42,1,3.2,-73.99398041,40.75120163,1,N,-73.9684906,40.79078293,1,17,0,0.5,3.55,0,0.3,21.35
1,1/29/2016 9:18,1/29/2016 9:27,1,1.3,-73.98693848,40.73944092,1,N,-73.97518921,40.75590134,2,8,0,0.5,0,0,0.3,8.8
1,1/29/2016 9:18,1/29/2016 9:43,1,2,-73.97987366,40.73516083,1,N,-73.99079132,40.75515747,2,15,0,0.5,0,0,0.3,15.8
1,1/29/2016 9:18,1/29/2016 9:38,1,1.7,-73.99188232,40.74993896,1,N,-73.97618866,40.74077988,1,13.5,0,0.5,1.7,0,0.3,16
2,1/29/2016 9:18,1/29/2016 9:33,1,2.89,-73.99655151,40.73730087,1,N,-74.01409912,40.71392059,1,13,0,0.5,2.76,0,0.3,16.56
2,1/29/2016 9:18,1/29/2016 9:27,1,1.05,-74.00878143,40.71905518,1,N,-73.99854279,40.72859192,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:34,1,1.43,-73.99523926,40.74982071,1,N,-73.97733307,40.75545883,1,11,0,0.5,2.95,0,0.3,14.75
2,1/29/2016 9:18,1/29/2016 9:29,1,1.69,-74.00081635,40.75234985,1,N,-73.9905014,40.74010086,1,9,0,0.5,1.96,0,0.3,11.76
1,1/29/2016 9:18,1/29/2016 9:23,1,0.9,-74.01686096,40.7063179,1,N,-74.01053619,40.7088089,2,5.5,0,0.5,0,0,0.3,6.3
1,1/29/2016 9:18,1/29/2016 9:39,1,1.6,-73.95657349,40.76701736,1,N,-73.97697449,40.76251984,1,14,0,0.5,2.95,0,0.3,17.75
1,1/29/2016 9:18,1/29/2016 9:29,1,1.2,-73.96696472,40.76984787,1,N,-73.98430634,40.76989365,1,8.5,0,0.5,1.5,0,0.3,10.8
2,1/29/2016 9:18,1/29/2016 10:03,3,19.22,-74.00275421,40.72864151,2,N,-73.78350067,40.64369965,1,52,0,0.5,10.56,0,0.3,63.36
1,1/29/2016 9:18,1/29/2016 9:37,1,2.1,-73.98223114,40.7651329,1,N,-73.95420074,40.7671814,2,13,0,0.5,0,0,0.3,13.8
1,1/29/2016 9:18,1/29/2016 9:45,1,7,-74.00020599,40.67845154,1,N,-73.98304749,40.73482132,1,25.5,0,0.5,6.35,5.54,0.3,38.19
1,1/29/2016 9:18,1/29/2016 9:51,1,15.9,-73.98362732,40.74764252,2,N,-73.78704834,40.64691162,1,52,0,0.5,11.65,5.54,0.3,69.99
2,1/29/2016 9:18,1/29/2016 9:40,6,6.82,-73.95172882,40.76948929,1,N,-73.91217041,40.75894165,1,23.5,0,0.5,5.97,5.54,0.3,35.81
2,1/29/2016 9:18,1/29/2016 9:25,1,1.25,-73.95570374,40.76848221,1,N,-73.95994568,40.77881241,1,7,0,0.5,1.56,0,0.3,9.36
2,1/29/2016 9:18,1/29/2016 9:39,1,2.25,-73.98813629,40.73800659,1,N,-73.98253632,40.76324081,1,14,0,0.5,2.96,0,0.3,17.76
1,1/29/2016 9:18,1/29/2016 9:48,1,5.1,-73.9938736,40.73526001,1,N,-74.01419067,40.70835876,1,24,0,0.5,4.95,0,0.3,29.75
1,1/29/2016 9:18,1/29/2016 9:35,1,3,-73.98641968,40.73462677,1,N,-74.01580811,40.71603775,1,14,0,0.5,3.7,0,0.3,18.5
1,1/29/2016 9:18,1/29/2016 9:41,1,2.1,-73.95574188,40.78190994,1,N,-73.96240997,40.75834274,1,15,0,0.5,3.15,0,0.3,18.95
1,1/29/2016 9:18,1/29/2016 9:55,1,3.4,-73.95587158,40.7793045,1,N,-73.98916626,40.74135971,1,22.5,0,0.5,5.82,0,0.3,29.12
2,1/29/2016 9:18,1/29/2016 9:37,1,5.17,-73.97890472,40.74076843,1,N,-74.01493073,40.71307373,1,19.5,0,0.5,4.06,0,0.3,24.36
1,1/29/2016 9:18,1/29/2016 9:20,1,0.4,-73.99958038,40.73851013,1,N,-74.00247192,40.73403549,1,3.5,0,0.5,0.85,0,0.3,5.15
1,1/29/2016 9:18,1/29/2016 9:45,1,3.3,-73.98578644,40.73095322,1,N,-73.9666214,40.76629257,1,18,0,0.5,3.75,0,0.3,22.55
1,1/29/2016 9:18,1/29/2016 9:37,2,1.5,-73.99021912,40.7562561,1,N,-73.98146057,40.74521637,1,12.5,0,0.5,1,0,0.3,14.3
2,1/29/2016 9:18,1/29/2016 9:33,3,1.57,-73.95265198,40.78358078,1,N,-73.96455383,40.76481247,2,10.5,0,0.5,0,0,0.3,11.3
2,1/29/2016 9:18,1/29/2016 9:27,5,2.11,-73.9495697,40.78115082,1,N,-73.97589111,40.77645874,1,9,0,0.5,1.96,0,0.3,11.76
2,1/29/2016 9:18,1/29/2016 9:40,1,10.76,-73.9771347,40.7519455,1,N,-73.87052917,40.77375793,1,31.5,0,0.5,5,5.54,0.3,42.84
2,1/29/2016 9:18,1/29/2016 9:43,5,3.76,-73.95365143,40.76694107,1,N,-73.94455719,40.80897141,1,18,0,0.5,3.76,0,0.3,22.56
1,1/29/2016 9:18,1/29/2016 9:36,1,3.7,-74.014328,40.70943451,1,N,-73.99480438,40.75040054,1,15,0,0.5,3.15,0,0.3,18.95
1,1/29/2016 9:18,1/29/2016 9:31,1,0.9,-73.99277496,40.74300003,1,N,-73.97705841,40.73904419,2,9,0,0.5,0,0,0.3,9.8
1,1/29/2016 9:18,1/29/2016 9:27,1,1.2,-74.00835419,40.73612595,1,N,-74.01015472,40.71974945,1,7.5,0,0.5,1,0,0.3,9.3
1,1/29/2016 9:18,1/29/2016 9:34,1,0.8,-73.96154785,40.7577858,1,N,-73.97261047,40.7589035,1,10.5,0,0.5,1.7,0,0.3,13
1,1/29/2016 9:18,1/29/2016 9:32,1,2.3,-74.00882721,40.71916962,1,N,-73.99072266,40.69449234,2,11.5,0,0.5,0,0,0.3,12.3
1,1/29/2016 9:18,1/29/2016 9:33,1,1.5,-73.97737122,40.74959183,1,N,-73.97605896,40.76393127,1,10.5,0,0.5,1,0,0.3,12.3
2,1/29/2016 9:18,1/29/2016 9:41,3,2.64,-73.95090485,40.7715683,1,N,-73.98079681,40.76234055,1,15.5,0,0.5,2,0,0.3,18.3
2,1/29/2016 9:18,1/29/2016 9:26,1,0.67,-73.98413849,40.76818085,1,N,-73.97344208,40.76442719,1,6.5,0,0.5,1.1,0,0.3,8.4
2,1/29/2016 9:18,1/29/2016 9:31,1,1.12,-73.99071503,40.75111771,1,N,-73.9728775,40.74642181,2,9,0,0.5,0,0,0.3,9.8
2,1/29/2016 9:18,1/29/2016 9:22,1,0.2,-73.98999023,40.75730515,1,N,-73.98752594,40.7603035,1,4,0,0.5,1.2,0,0.3,6
1,1/29/2016 9:18,1/29/2016 9:27,1,1,-73.9617157,40.76428223,1,N,-73.97033691,40.7521019,2,7.5,0,0.5,0,0,0.3,8.3
1,1/29/2016 9:18,1/29/2016 9:26,1,0.5,-74.00520325,40.71846008,1,N,-74.01133728,40.71485901,1,6.5,0,0.5,2,0,0.3,9.3
2,1/29/2016 9:18,1/29/2016 9:33,1,1.98,-73.98139191,40.72890854,1,N,-73.96938324,40.74871063,2,12,0,0.5,0,0,0.3,12.8
2,1/29/2016 9:18,1/29/2016 9:29,1,1.03,-73.98239899,40.75136948,1,N,-73.99690247,40.75139999,1,8,0,0.5,2,0,0.3,10.8
2,1/29/2016 9:18,1/29/2016 9:33,1,1.79,-73.98275757,40.77191162,1,N,-73.99124908,40.7491684,2,10.5,0,0.5,0,0,0.3,11.3
2,1/29/2016 9:18,1/29/2016 9:33,6,1.81,-73.95050049,40.7797699,1,N,-73.96833038,40.76163864,1,11,0,0.5,0,0,0.3,11.8
2,1/29/2016 9:18,1/29/2016 9:31,2,0.62,-73.96589661,40.75969315,1,N,-73.9759903,40.76374435,1,8.5,0,0.5,1,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:32,1,1.81,-73.99549103,40.71709061,1,N,-74.01376343,40.71479034,1,10.5,0,0.5,2,0,0.3,13.3
1,1/29/2016 9:18,1/29/2016 9:28,1,0.9,-73.995224,40.74974442,1,N,-73.98620605,40.76221848,1,8,0,0.5,1.75,0,0.3,10.55
1,1/29/2016 9:18,1/29/2016 9:56,1,10.2,-73.87276459,40.77375412,1,N,-73.97306061,40.76177216,1,35,0,0.5,8.25,5.54,0.3,49.59
1,1/29/2016 9:18,1/29/2016 9:32,1,1.7,-74.00558472,40.73876572,1,N,-73.9943924,40.71966171,1,10,0,0.5,2.15,0,0.3,12.95
2,1/29/2016 9:18,1/29/2016 9:49,1,2.72,-73.97458649,40.78794098,1,N,-73.95702362,40.76261902,2,19.5,0,0.5,0,0,0.3,20.3
2,1/29/2016 9:18,1/29/2016 9:30,1,1.3,-73.96511841,40.76916122,1,N,-73.97688293,40.75862885,2,9,0,0.5,0,0,0.3,9.8
2,1/29/2016 9:18,1/29/2016 9:37,1,1.31,-73.95677185,40.77806854,1,N,-73.96105194,40.76633835,1,12.5,0,0.5,2.66,0,0.3,15.96
1,1/29/2016 9:18,1/29/2016 9:23,1,1,-74.00994873,40.72114182,1,N,-74.01556396,40.70798111,1,5.5,0,0.5,1.25,0,0.3,7.55
1,1/29/2016 9:18,1/29/2016 9:27,1,0.7,-73.97471619,40.75032806,1,N,-73.96749878,40.76054382,2,7,0,0.5,0,0,0.3,7.8
1,1/29/2016 9:18,1/29/2016 9:26,2,0.6,-73.97954559,40.74933243,1,N,-73.98616028,40.74341202,2,6.5,0,0.5,0,0,0.3,7.3
1,1/29/2016 9:18,1/29/2016 9:31,3,1.4,-73.95491028,40.76573563,1,N,-73.97164154,40.75761414,2,9.5,0,0.5,0,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:28,1,1.15,-73.98733521,40.72471619,1,N,-73.97684479,40.73916626,1,8.5,0,0.5,1,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:29,1,0.85,-73.98136139,40.76461792,1,N,-73.98856354,40.75888824,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:23,1,0.94,-74.01625061,40.71480942,1,N,-74.01009369,40.72024155,2,5.5,0,0.5,0,0,0.3,6.3
1,1/29/2016 9:18,1/29/2016 9:36,1,1.5,-73.97840881,40.74823761,1,Y,-73.97294617,40.76455307,1,12,0,0.5,1.92,0,0.3,14.72
1,1/29/2016 9:18,1/29/2016 9:53,1,15.2,-73.97441101,40.74965668,2,N,-73.79081726,40.66342926,1,52,0,0.5,17.5,5.54,0.3,75.84
1,1/29/2016 9:18,1/29/2016 9:22,1,0.8,-73.98791504,40.75463867,1,N,-73.98628998,40.74588013,1,4.5,0,0.5,1.05,0,0.3,6.35
2,1/29/2016 9:18,1/29/2016 9:21,2,0.71,-73.98709869,40.77111816,1,N,-73.97975159,40.77780151,1,4.5,0,0.5,1.06,0,0.3,6.36
2,1/29/2016 9:18,1/29/2016 9:54,1,6.31,-74.00460052,40.70684814,1,N,-73.98020172,40.76733017,1,27.5,0,0.5,5.66,0,0.3,33.96
2,1/29/2016 9:18,1/29/2016 9:59,2,6.75,-73.99246216,40.7142601,5,N,-73.92105865,40.66778564,2,22,0,0.5,0,0,0.3,22.8
2,1/29/2016 9:18,1/29/2016 9:45,2,8.82,-73.97569275,40.76501846,1,N,-73.8706131,40.77397919,1,29,0,0.5,7.45,0,0.3,37.25
2,1/29/2016 9:18,1/29/2016 9:26,1,1.02,-73.96222687,40.77307892,1,N,-73.95807648,40.76490021,2,6.5,0,0.5,0,0,0.3,7.3
2,1/29/2016 9:18,1/29/2016 9:29,1,1.16,-73.98260498,40.73962784,1,N,-73.97948456,40.75241852,1,8.5,0,0.5,2.32,0,0.3,11.62
2,1/29/2016 9:18,1/29/2016 9:46,1,6.84,-73.9669342,40.80400848,1,N,-74.00912476,40.72529602,1,25,0,0.5,6.45,0,0.3,32.25
1,1/29/2016 9:18,1/29/2016 9:25,2,1.4,-73.96020508,40.78139114,1,N,-73.97998047,40.78208923,2,7.5,0,0.5,0,0,0.3,8.3
2,1/29/2016 9:18,1/29/2016 9:32,1,1.08,-73.97453308,40.75799942,1,N,-73.96421051,40.76081848,2,9.5,0,0.5,0,0,0.3,10.3
2,1/29/2016 9:18,1/29/2016 9:23,1,0.73,-73.98361969,40.76523972,1,N,-73.97336578,40.76434326,1,5,0,0.5,3.3,0,0.3,9.1
1,1/29/2016 9:18,1/29/2016 9:20,1,0.6,-73.98761749,40.7545166,1,N,-73.9832077,40.74941254,1,4,0,0.5,0.95,0,0.3,5.75
2,1/29/2016 9:18,1/29/2016 9:31,1,1.56,-73.95355225,40.76694107,1,N,-73.96859741,40.75748825,1,10,0,0.5,1.5,0,0.3,12.3
2,1/29/2016 9:18,1/29/2016 9:27,1,0.98,-73.95413971,40.77051163,1,N,-73.96678162,40.76982117,2,7,0,0.5,0,0,0.3,7.8
2,1/29/2016 9:18,1/29/2016 9:33,4,2.7,-74.0005188,40.72718048,1,N,-73.97588348,40.75417328,1,12,0,0.5,2.56,0,0.3,15.36
1,1/29/2016 9:18,1/29/2016 9:45,2,3.8,-73.97982788,40.78567123,1,N,-74.00211334,40.74291611,2,19,0,0.5,0,0,0.3,19.8
2,1/29/2016 9:18,1/29/2016 9:41,2,2.15,-73.99401093,40.75011826,1,N,-73.96942139,40.76287079,1,14.5,0,0.5,3.06,0,0.3,18.36
2,1/29/2016 9:18,1/29/2016 9:36,1,2.38,-74.00255585,40.72900772,1,N,-73.97898102,40.75310516,1,13,0,0.5,3.45,0,0.3,17.25
2,1/29/2016 9:18,1/29/2016 9:31,1,1.54,-73.99850464,40.68167877,1,N,-73.98873901,40.69290161,1,9.5,0,0.5,2.58,0,0.3,12.88
2,1/29/2016 9:18,1/29/2016 9:26,6,1.05,-73.99440002,40.75597,1,N,-73.98125458,40.75910187,1,6.5,0,0.5,1.46,0,0.3,8.76
2,1/29/2016 9:18,1/29/2016 9:33,6,1.27,-73.97686005,40.75564957,1,N,-73.98574066,40.76784134,1,10.5,0,0.5,2.26,0,0.3,13.56
2,1/29/2016 9:18,1/29/2016 9:33,1,1.14,-73.98178864,40.72839737,1,N,-73.99367523,40.72250366,2,10.5,0,0.5,0,0,0.3,11.3
